Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,Price,Sqm_price,log_sqm_price,Price_development,Owner_expense,Sqm_owner_expenses,Yearly_expenses,First_year_expenses,Sqm_yearly_expenses,log_sqm_yearly_exp,Energy_saving,Days_on_market,School_dist,Metro_dist,Jail_dist,Centrum_coor
"Vejlebrovej 97, nr",2635,Ishøj,55.618919343691594,12.366475038038029,0,3,107,10372,2495000,23317,10.056937987248991,0.0,3966,37.065420560747654,132486.0,252486.0,1238.1869158878505,7.121403423986697,3.0,142,1.9943118233377881,10.930376124046715,11.840854466752946,14.497170825847272
"Eremitageparken 11, 2 C",2800,Rudersdal,55.79041802576544,12.533095017924712,2,3,84,0,2295000,27321,10.215410916235927,0.0,3698,44.023809523809526,122490.0,232490.0,1458.2142857142858,7.2849678741384185,3.0,142,2.6443945043359927,11.78074077546157,11.218749124014352,12.006437199785035
"Amager Landevej 3B, 2 TH",2770,Tårnby,55.64017579937534,12.61761684224405,2,3,76,0,2295000,30197,10.315497860680296,-8.0,2944,38.73684210526316,113442.0,223442.0,1492.657894736842,7.308313631789652,2.0,142,1.2853032764679169,1.4541356429102914,4.492296910680298,5.8853387586156565
"Gladsaxevej 107, 2 TV",2860,Gladsaxe,55.72961597279325,12.50995657659936,2,4,100,0,2995000,29950,10.307284603543597,-6.3,3137,31.37,139488.0,284488.0,1394.88,7.240563669050027,4.0,142,1.9450646518809547,4.8589257828090435,5.423718001553964,6.157431771148619
"Andrei Sakharovs Vej 19, tv",2450,København,55.65593634308153,12.56057595288094,0,4,114,0,5945000,52149,10.86186028478965,0.0,4782,41.94736842105263,259068.0,554068.0,2272.5263157894738,7.728647406089964,6.0,142,1.9878020800571994,1.8096674123079077,1.594335843161353,3.159903430430621
"Sundkaj 79, tv",2150,København,55.70965825307992,12.598289777698369,0,4,102,102,5095000,49950,10.8187777840767,0.0,4466,43.784313725490186,226626.0,476626.0,2221.8235294117653,7.706083547338988,4.0,142,1.2691200597185934,3.3797296573426507,3.0519052298559792,3.498317962537947
"Strandgade 81, st tv",1401,København,55.67712632152489,12.59490134545761,0,3,165,0,8250000,50000,10.819778284410283,-2.9,6239,37.81212121212121,354708.0,764708.0,2149.7454545454543,7.673104720878004,8.0,142,1.2950587944436047,0.5684307316354739,1.3364613856311653,1.9934611183792208
"C.F. Møllers Allé 30, 3 TV",2300,Tårnby,55.63471566146038,12.57602267870836,3,3,90,0,3395000,37722,10.537998757611117,-2.9,3555,39.5,158064.0,323064.0,1756.2666666666669,7.470945622953991,5.0,142,1.2507287771511308,0.5795532720264174,3.9071173578459875,5.543337942129411
"Store Mølle Vej 19, st tv",2300,Tårnby,55.66817502929431,12.60209792964845,0,3,113,0,4795000,42433,10.655681640386991,0.0,4230,37.43362831858407,213624.0,448624.0,1890.4778761061948,7.544584920594537,5.0,142,1.7432383548555521,0.5056068733442718,1.9115168050507307,2.8974206216929486
Mejerivej 8E,2690,Solrød,55.56992454790489,12.22115170257606,0,4,155,0,3195000,20612,9.933628709448117,-5.9,2830,18.258064516129032,142584.0,297584.0,919.8967741935485,6.824261461784442,4.0,142,4.693105141152481,21.443739560330695,22.46786245379069,25.1596386152862
"Alliancevej 12A, 2 6",2450,København,55.6482264304425,12.55141620876551,2,4,136,0,6229000,45801,10.732061203925053,0.0,5157,37.91911764705883,272812.8,587812.8,2005.9764705882355,7.603886238935759,6.0,142,1.8370006247857493,2.1878607902679366,1.7951884671490748,4.101987289528717
"Moldaugade 12, st TH",2300,Tårnby,55.660918427668726,12.613408175753381,0,3,76,0,2695000,35460,10.476160579628196,-3.6,2901,38.17105263157895,126486.0,256486.0,1664.2894736842104,7.417153568802031,4.0,142,1.963283308498329,0.26044664191490335,2.8379831418022747,3.960518566359322
"Alliancevej 12A, 2 3",2450,København,55.6482264304425,12.55141620876551,2,4,135,0,6229000,46140,10.739435531727743,0.0,5110,37.85185185185185,272248.8,587248.8,2016.6577777777775,7.609196854633565,6.0,142,1.8370006247857493,2.1878607902679366,1.7951884671490748,4.101987289528717
"Stationsparken 35, 8",2600,Albertslund,55.66136514139616,12.393581413004501,8,4,123,0,3475000,28252,10.248919530528813,0.0,3840,31.21951219512195,164130.0,334130.0,1334.3902439024394,7.196229720353564,8.0,142,1.0617026424056344,6.779163392634652,9.091887351977435,11.127005425613223
"Edvard Thomsens Vej 81, 7 TV",2300,Tårnby,55.632567885307864,12.57875145327575,7,3,132,0,4995000,37840,10.541122023165816,-2.0,5527,41.87121212121213,235968.0,480968.0,1787.6363636363635,7.488649559007445,4.0,142,1.1008240852995888,0.3739385134093217,4.2014230367536225,5.802597018546119
"Marstalsgade 35, 5 th",2100,København,55.70407190694365,12.58885841378278,5,2,54,0,2595000,48055,10.780101467257383,-3.7,1801,33.35185185185185,109896.0,234896.0,2035.111111111111,7.618305696440767,4.0,142,0.451696330053803,2.5553082434230863,2.1949971742907297,2.649670706099835
"Alliancevej 12A, 2 4",2450,København,55.6482264304425,12.55141620876551,2,4,136,0,6229000,45801,10.732061203925053,0.0,5157,37.91911764705883,272812.8,587812.8,2005.9764705882355,7.603886238935759,6.0,143,1.8370006247857493,2.1878607902679366,1.7951884671490748,4.101987289528717
"Store Kongensgade 50, 2",1264,København,55.683292291211345,12.58700063530139,2,5,166,0,9500000,57228,10.954798568086224,0.0,6639,39.993975903614455,401718.0,876718.0,2419.987951807229,7.791517840546285,3.0,143,1.0199382059846303,0.4253471572877914,1.0829454684734783,1.3393389658206107
"Mosevej 4, st th",2800,Rudersdal,55.76887101742139,12.50686788639625,0,3,87,0,3995000,45919,10.734634253752839,-8.1,3274,37.63218390804597,175032.0,370032.0,2011.8620689655168,7.606815974677595,2.0,143,0.4116520224862598,9.136274422557332,9.347112059226687,10.13083790871714
"Rosenvængets Allé 20D, 1",2100,København,55.69925915834692,12.58185703812264,1,4,126,756,6995000,55515,10.924408533488366,-8.6,4331,34.37301587301587,289416.0,634416.0,2296.952380952381,7.7393384715000595,3.0,143,0.41293818871464755,1.8926784004095683,1.514639392392455,1.9616255891536438
"Alliancevej 8B, 2 5",2450,København,55.6482264304425,12.55141620876551,2,4,136,5759,6199000,45580,10.727224302799675,0.0,5157,37.91911764705883,272026.8,582026.8,2000.1970588235288,7.601000984100144,6.0,143,1.8370006247857493,2.1878607902679366,1.7951884671490748,4.101987289528717
"Andrei Sakharovs Vej 17, tv",2450,København,55.65593634308153,12.56057595288094,0,3,109,0,5595000,51330,10.84603065555435,0.0,4409,40.44954128440367,242892.0,517892.0,2228.3669724770643,7.709024296854392,6.0,143,1.9878020800571994,1.8096674123079077,1.594335843161353,3.159903430430621
"Enighedsvej 4, st tv",2920,Gentofte,55.75191238453043,12.57051977174124,0,5,104,0,5200000,50000,10.819778284410283,-3.6,3844,36.96153846153846,222408.0,482408.0,2138.5384615384614,7.667877912793263,3.0,143,1.1280892647979306,7.648118437153677,6.794872516750575,7.548555074797806
"Mozartsvej 28, 2 th",2450,København,55.648387409096976,12.52934443914601,2,2,47,0,1745000,37127,10.522099746707825,-7.9,2397,51.0,88068.0,173068.0,1873.787234042553,7.535716920623004,3.0,143,0.48587959477228504,3.562528715117308,1.6598510603046077,4.595717098836113
"Alliancevej 8B, 2 3",2450,København,55.6482264304425,12.55141620876551,2,1,136,4020,6199000,45580,10.727224302799675,0.0,5148,37.852941176470594,271918.8,581918.8,1999.4029411764707,7.600603885561543,6.0,143,1.8370006247857493,2.1878607902679366,1.7951884671490748,4.101987289528717
"Hauser Plads 12, 1",1127,København,55.68240707206144,12.575747186870009,1,5,150,0,6495000,43300,10.67590791399058,-3.8,4667,31.11333333333333,276498.0,596498.0,1843.32,7.5193235725490535,4.0,143,0.3649119246803682,0.2603139149411792,0.6003098834675455,0.6577845549826706
"Amerika Plads 25C, st",2100,København,55.700254406813094,12.593635144301029,0,4,102,0,4595000,45049,10.715506065231846,-4.2,3981,39.02941176470589,203856.0,428856.0,1998.5882352941173,7.600196327936891,8.0,144,0.7946540201541511,2.33866273870676,2.2013428494681118,2.5060918254466933
"Poppelgade 5, 2 TV",2200,Frederiksberg,55.69202764776033,12.558765383288883,2,2,50,0,2895000,57900,10.966472663561088,0.0,1563,31.26,117210.0,257210.0,2344.2,7.75969947128908,4.0,144,0.26525870285698055,1.1857826570833951,0.2681822108477988,0.9797190626464499
"Fenrisgade 2, st TH",2200,Frederiksberg,55.702426668548156,12.54525342328482,0,2,62,0,2175000,35080,10.46538644648612,-7.4,2775,44.75806451612904,107280.0,212280.0,1730.3225806451612,7.456063132910469,3.0,145,0.4539723230561334,2.3438280529567708,1.674451692236597,2.4076935247951132
"Englandsvej 40, 3 TH",2300,Tårnby,55.65448315920163,12.602922529534721,3,2,72,0,2795000,38819,10.56666509647364,-3.5,1990,27.63888888888889,118944.0,253944.0,1652.0,7.409741954080922,3.0,146,2.1282539478994593,0.8492010310094725,2.6911920801914473,4.0482875202631785
Kongelundsvej 372,2770,Tårnby,55.609718406592805,12.58310138957577,0,3,80,0,3495000,43687,10.684805853989356,0.0,2847,35.5875,152958.0,322958.0,1911.975,7.555892018212056,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
Kongelundsvej 376,2770,Tårnby,55.609718406592805,12.58310138957577,0,4,96,0,4045000,42135,10.648634028206454,0.0,3093,32.21875,174390.0,374390.0,1816.5625,7.50470125789567,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
Bryrupvej 29G,2770,Tårnby,55.609718406592805,12.58310138957577,0,3,81,0,3545000,43765,10.686589690166539,0.0,2867,35.39506172839506,154728.0,329728.0,1910.2222222222226,7.554974860986128,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Bryrupvej 29E, TV",2770,Tårnby,55.609718406592805,12.58310138957577,0,3,80,0,3545000,44312,10.699010799712939,0.0,2863,35.7875,154680.0,329680.0,1933.5,7.5670871110473525,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
Bryrupvej 29M,2770,Tårnby,55.609718406592805,12.58310138957577,0,4,101,0,4195000,41534,10.634267647902924,0.0,3163,31.31683168316832,180480.0,385480.0,1786.930693069307,7.4882547304505716,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Kongelundsvej 374, TV",2770,Tårnby,55.609718406592805,12.58310138957577,0,4,96,0,3995000,41614,10.636191928094528,0.0,3077,32.052083333333336,172668.0,367668.0,1798.625,7.49477776308358,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Kongelundsvej 368, TH.",2770,Tårnby,55.609718406592805,12.58310138957577,0,3,83,0,3495000,42108,10.647993025371216,0.0,2860,34.457831325301214,153114.0,323114.0,1844.7469879518076,7.520097413169456,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
Bryrupvej 29K,2770,Tårnby,55.609718406592805,12.58310138957577,0,4,98,0,4150000,42346,10.653629244615882,0.0,3135,31.989795918367342,178470.0,383470.0,1821.122448979592,7.5072083201794895,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
Bryrupvej 29D,2770,Tårnby,55.609718406592805,12.58310138957577,0,3,84,0,3695000,43988,10.691672148430824,0.0,2928,34.857142857142854,160710.0,340710.0,1913.2142857142856,7.556539978699802,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Bryrupvej 29E, TH",2770,Tårnby,55.609718406592805,12.58310138957577,0,3,84,0,3645000,43392,10.678030371300068,0.0,2912,34.666666666666664,158658.0,338658.0,1888.7857142857144,7.543689422361567,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Kongelundsvej 368, TV",2770,Tårnby,55.609718406592805,12.58310138957577,0,4,97,0,4075000,42010,10.645662964163428,0.0,3107,32.03092783505155,175674.0,375674.0,1811.0721649484533,7.501674305211228,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
Kongelundsvej 370,2770,Tårnby,55.609718406592805,12.58310138957577,0,4,97,0,4095000,42216,10.650554575085504,0.0,3113,32.092783505154635,176490.0,376490.0,1819.4845360824743,7.5063085180232285,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Kongelundsvej 374, TH",2770,Tårnby,55.609718406592805,12.58310138957577,0,3,80,0,3445000,43062,10.670396216658128,0.0,2831,35.3875,150906.0,320906.0,1886.325,7.542385770723006,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Bryrupvej 29L, th",2770,Tårnby,55.609718406592805,12.58310138957577,0,4,98,0,4145000,42295,10.652424154738117,0.0,3134,31.97959183673469,178272.0,383272.0,1819.1020408163265,7.50609827414997,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
Bryrupvej 29F,2770,Tårnby,55.609718406592805,12.58310138957577,0,3,80,0,3645000,45562,10.726829314753902,0.0,2894,36.175,158442.0,338442.0,1980.525,7.591117240057282,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Bryrupvej 29L, TV",2770,Tårnby,55.609718406592805,12.58310138957577,0,4,101,0,4200000,41584,10.635470756881274,0.0,3164,31.326732673267326,180348.0,390348.0,1785.6237623762374,7.487523079880836,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
Kongelundsvej 366,2770,Tårnby,55.609718406592805,12.58310138957577,0,3,83,0,3545000,42710,10.662188363835511,0.0,2876,34.65060240963855,154836.0,329836.0,1865.4939759036145,7.531281163443247,4.0,147,1.7931179770275552,1.1841769449247181,6.522470158484616,8.360240321525433
"Carl Bernhards Vej 13, 3",1817,Frederiksberg,55.672079312232526,12.54247360057332,3,4,94,0,3800000,40425,10.607203684445306,0.0,3629,38.606382978723396,172368.0,362368.0,1833.7021276595747,7.51409222286397,3.0,148,0.5111553731458616,1.1530387184536708,1.1064452613122304,1.9894196581173333
"Rosenørns Alle 64, 3 th",1970,Frederiksberg,55.68338680468993,12.546966393031822,3,5,131,0,6250000,47709,10.772875338324024,-3.8,4153,31.702290076335878,261876.0,571876.0,1999.053435114504,7.600429065065849,2.0,148,0.8416588258451547,0.4261676268028553,1.304160950008554,1.1855856023648592
"Kochsvej 2, 4 th",1812,Frederiksberg,55.673787127468316,12.5378229137289,4,6,174,0,9495000,54568,10.907202909334558,-5.0,5926,34.05747126436781,393306.0,863306.0,2260.3793103448274,7.723287914619139,3.0,148,0.6300967828200411,0.8664409805905153,1.2607366050555255,2.103577787432398
"Tuborg Havnepark 16, 6",2900,Gentofte,55.72548776298845,12.585869865659358,6,4,218,0,22500000,103211,11.544530715496665,-10.0,12554,57.58715596330275,913398.0,2038398.0,4189.899082568807,8.340431927320354,5.0,148,1.7622802842008005,4.787224583854672,4.103067335928322,4.771075543247139
"Weidekampsgade 35, 4 TH",2300,Tårnby,55.66696522717913,12.582625671664381,4,3,84,0,3995000,47559,10.769726324511335,-6.0,3360,40.0,176064.0,371064.0,2096.0,7.647786045440933,4.0,149,0.7943362972412639,0.4175644084020355,0.8138018647490072,2.1892727166800836
"Ordrupvej 83B, 1 th",2920,Gentofte,55.7616350758212,12.575061172018778,1,2,60,0,2150000,35833,10.486624535512897,-3.4,2967,49.45,108654.0,213654.0,1810.9,7.501579238247298,2.0,149,0.16756915834581998,8.732451754707988,7.897931719520764,8.644897783524158
"Else Alfelts Vej 91, 4 TH",2300,Tårnby,55.61705117248018,12.56847041140614,4,4,100,0,3750000,37500,10.532096211958503,-2.6,3942,39.42,174594.0,359594.0,1745.94,7.465048371547915,7.0,149,0.7809609973901117,0.5239129434797006,5.4072266251445065,7.474224578824689
"Ny Ordrup Sidealle 5, 2 TH",2920,Gentofte,55.763126025023915,12.58529279903911,2,5,110,0,3695000,33590,10.42198368260634,-9.8,4043,36.75454545454546,174090.0,354090.0,1582.6363636363635,7.366847320060347,3.0,149,0.8152213550488326,8.93604770682791,8.150425046032437,8.876365584155856
"Jægersborg Alle 39, 1 tv",2920,Gentofte,55.755127221919096,12.56633339027607,1,3,112,0,4875000,43526,10.68111373967401,-2.4,3489,31.151785714285715,207378.0,447378.0,1851.5892857142856,7.523799622639125,3.0,149,0.8550791807661364,8.013134841750917,7.138556968832886,7.900648602691213
"Hollænderdybet 20, 4 TH",2300,Tårnby,55.66447522967603,12.597033051585491,4,4,97,0,3995000,41185,10.62582939137535,-3.7,4273,44.051546391752574,187020.0,382020.0,1928.041237113402,7.564259863486055,3.0,149,1.6394894772712254,0.39530549627181905,1.736527002093157,2.9456064192788296
"Søndre Fasanvej 87B, st 1",2000,Frederiksberg,55.668777439211595,12.51818396664747,0,3,86,0,3495000,40639,10.61248347565041,-10.3,3596,41.81395348837209,161946.0,331946.0,1883.093023255814,7.540670929059775,4.0,149,1.3906725301527114,1.4926621569116107,1.4331372763616865,3.449058097565306
"Bryggertorvet 2, 1 2",2900,Gentofte,55.72808283292385,12.57705771199821,1,2,80,0,3995000,49937,10.818517489942858,-6.5,3587,44.8375,178788.0,373788.0,2234.85,7.711929390701457,3.0,149,1.3622041272312424,5.00517590702058,4.221948090738101,4.940799056102928
"Jagtvej 61, 1",2200,Frederiksberg,55.69359712919387,12.547732732385152,1,5,150,0,5400000,36000,10.491274217438248,-7.7,4257,28.38,234144.0,504144.0,1560.96,7.353056295587502,4.0,149,0.9526005968652458,1.351299157104975,0.9807122804914669,1.5455052151463133
"Hyacintvej 8, 2",2300,Tårnby,55.64899937111111,12.61143456964954,2,2,66,0,2495000,37803,10.540143743537802,-2.2,2052,31.09090909090909,109518.0,229518.0,1659.3636363636365,7.414189456264412,3.0,149,1.4727868277161982,1.4956741944746874,3.501544140729346,4.856907938840842
"Agerskovvej 1A, 1 TV",2610,Rødovre,55.67143171588872,12.463167122887098,1,3,67,0,1695000,25298,10.138480620207488,-10.6,2391,35.6865671641791,86466.0,166466.0,1290.5373134328356,7.1628139326754505,2.0,149,0.622544253471773,2.4902307440648346,4.815629980657145,6.60835412618997
"Oehlenschlægersgade 31, 5 th",1663,København,55.66996442568924,12.549998501859159,5,3,69,0,4595000,66594,11.106369762380032,-11.5,2424,35.13043478260869,185172.0,410172.0,2683.6521739130435,7.8949338972619465,3.0,149,0.628019630110293,1.3389667870440871,1.1245448821626443,1.8665108334556983
"Søvang Alle 13, st TH",2770,Tårnby,55.63740160891304,12.646595496036971,0,2,51,0,1795000,35196,10.468687718765453,0.0,2750,53.92156862745098,94164.0,179164.0,1846.3529411764707,7.520967589191147,2.0,149,0.5797502860626464,0.17510448218798386,6.014049859279965,7.27940099555325
"Ellevej 2C, st TV",2970,Rudersdal,55.886476453238956,12.49682406258242,0,3,88,0,2495000,28352,10.252452853404806,0.0,3358,38.15909090909091,125190.0,245190.0,1422.6136363636365,7.260251047775501,4.0,149,1.6547803893000563,22.179169601757152,22.1475222881709,22.93629809745613
"Nordkrog 26, 1",2900,Gentofte,55.72978586470815,12.569214621220631,1,8,176,0,8400000,47727,10.77325255447335,-3.4,6524,37.06818181818182,363048.0,783048.0,2062.7727272727275,7.631806340871992,2.0,149,1.0351995494701314,5.18683045115005,4.33303072383315,5.083762884298758
"Asminderødgade 6, 2 th",2200,Frederiksberg,55.69761057396965,12.539531214252438,2,2,54,0,2595000,48055,10.780101467257383,-3.7,2457,45.5,117768.0,242768.0,2180.8888888888887,7.687487819873573,2.0,149,0.5660659139612826,1.8526973122035668,1.6277371726501182,2.2276328529727345
"Vangedevej 214, st",2870,Gentofte,55.732012325405464,12.524226352796422,0,3,112,505,3699000,33026,10.405050409022934,-7.4,2467,22.026785714285715,154996.8,339996.8,1383.9,7.232660879231885,4.0,149,1.8578134774076505,5.397114496506515,5.161468138966249,5.93256376534692
"Platanvej 7, 5 21",1810,Frederiksberg,55.672868074610385,12.54038107967972,5,3,92,0,4295000,46684,10.751156772532244,-4.4,4390,47.71739130434783,198594.0,408594.0,2158.6304347826085,7.6772292416074315,4.0,149,0.5391863850764704,1.0172045343281657,1.1677555291183974,2.03277986165366
"Usserød Kongevej 35D, st TH",2970,Rudersdal,55.88409680260477,12.497665672822171,0,2,60,0,1599000,26650,10.19054442959399,-8.6,2395,39.91666666666666,82942.8,162942.8,1382.38,7.231561930352543,2.0,149,1.6526826697594226,21.915188988479887,21.87739808430738,22.666169699113688
"Forchhammersvej 13, 5 TV",1920,Frederiksberg,55.67957436001317,12.55255674885065,5,4,97,0,4998000,51525,10.84982240575866,-3.8,3433,35.391752577319586,210621.6,460621.6,2171.356701030928,7.683107459021857,3.0,149,0.537657700125776,0.2569981507846904,1.3547310907220143,0.9755007346915239
"Nordre Frihavnsgade 88, 4 TH",2100,København,55.7032684307786,12.58743118657594,4,7,168,0,7395000,44017,10.692331201917552,0.0,4686,27.892857142857146,307236.0,672236.0,1828.7857142857144,7.5114074814864775,3.0,149,0.3465410588154177,2.4369243334400377,2.068553752098745,2.5257979738130283
"Bogholder Allé 15, 1 tv",2720,Frederiksberg,55.68536576236001,12.4924271686343,1,3,75,0,2895000,38600,10.561007555452925,0.0,3592,47.89333333333333,141558.0,281558.0,1887.44,7.542976692538457,2.0,149,0.42954054542853415,0.23134124892911753,3.8384516631245345,4.614807998590061
"Ørestads Boulevard 61A, 5 TV",2300,Tårnby,55.63314148945845,12.58158541858798,5,5,177,0,6350000,35875,10.487795953061925,-2.3,6696,37.83050847457627,295782.0,610782.0,1671.0847457627121,7.421228242906476,5.0,149,1.2515782242620384,0.45651440644421193,4.2635102805702125,5.767485983484624
"Toldbodgade 10A, 3",1253,København,55.680287227086154,12.591976950059632,3,5,185,0,8995000,48621,10.791810815326231,-5.3,7624,41.21081081081081,396732.0,841732.0,2144.4972972972973,7.670660443661107,4.0,149,1.3111277331203994,0.40948071996264873,1.2043321201785313,1.7044990999779268
"Kildegårdsvej 10, 1 TV",2900,Gentofte,55.73544252205347,12.5552451509107,1,3,76,0,2750000,36184,10.496372311157677,-15.4,2965,39.01315789473684,128970.0,263970.0,1696.973684210526,7.436601757872107,2.0,149,0.8588216349140895,5.907104736051647,4.965090513598039,5.747093029294626
Skjulhøj Allé 49A,2720,Frederiksberg,55.695417836419274,12.48168706851167,0,3,69,0,1995000,28913,10.272046599948313,0.0,1821,26.39130434782609,89796.0,184796.0,1301.391304347826,7.1711892052711,2.0,150,0.08855919517481657,1.0796638204667766,5.1014216391733385,5.4341093331214
"Vesterkøb 22, 2",2640,Roskilde,55.65151067933433,12.19656126307134,2,3,82,826,1350000,16463,9.708870717648024,0.0,1212,14.780487804878051,60474.0,125474.0,737.4878048780487,6.603249552318679,2.0,150,3.757640826160129,18.95521841220191,21.528039143519972,23.515503174566817
"Rosenborggade 7, 1",1130,København,55.68357276616675,12.574007488691402,1,6,193,0,8595000,44533,10.703985766358619,-4.4,5687,29.46632124352332,359928.0,784928.0,1864.9119170984454,7.53096910152474,4.0,150,0.2810329805774583,0.14003826115343346,0.7158681514342872,0.5227045400084297
"Pelargonievej 2, 4 MF",2000,Frederiksberg,55.6718257207653,12.514416611552,4,3,84,0,3495000,41607,10.636023701324444,0.0,3180,37.857142857142854,156954.0,326954.0,1868.5,7.532891248925537,4.0,150,1.5806179759433319,1.2557720125920653,1.8150486181070586,3.51035246698726
"Norsvej 1, 4 TV",1916,Frederiksberg,55.67773727056001,12.55482472360287,4,4,137,0,10500000,76642,11.24690050833765,0.0,4593,33.52554744525548,411066.0,936066.0,3000.481751824817,8.006528138699629,2.0,150,0.47891792137506317,0.47014589640199345,1.1866556490345863,0.9929189206148242
"Holmbladsgade 94, 4",2300,Tårnby,55.666659749687966,12.61478102629711,4,2,76,0,2445000,32171,10.37882070461162,-9.3,2444,32.1578947368421,112362.0,232362.0,1478.447368421053,7.298747740702232,4.0,150,2.4221219465591357,0.5006688452085354,2.727102201969465,3.6481887141275027
"Vallerød Banevej 22B, 2",2960,Hørsholm,55.885992829619596,12.52290517142011,2,4,119,0,3795000,31890,10.370047760004104,0.0,3779,31.756302521008404,174312.0,359312.0,1464.8067226890755,7.289478582842585,2.0,150,0.23019192601806826,22.212355986446457,21.848001152639508,22.631263356375282
"Sallingvej 61, st 4",2720,Frederiksberg,55.6927475503751,12.49937385451233,0,4,113,0,2295000,20309,9.91881941653311,-8.0,4643,41.088495575221245,133830.0,243830.0,1184.3362831858408,7.076937798078079,3.0,150,0.9463409582662106,0.7903986247463397,3.984344598904195,4.283448420978345
"Prinsesse Maries Alle 7, 4 TH",1908,Frederiksberg,55.674795748334894,12.553316545148869,4,5,188,0,8995000,47845,10.775721898213362,-3.2,5739,30.526595744680854,374112.0,819112.0,1989.9574468085107,7.5958685339765974,3.0,150,0.2882640590944201,0.7861096832308558,1.2516364974388485,1.3044502905840016
Egebo 14A,2620,Albertslund,55.66592168189084,12.339622031523659,0,6,172,0,3395000,19738,9.890300990731953,-2.9,5357,31.1453488372093,179688.0,344688.0,1044.6976744186047,6.9514828157651785,5.0,150,2.7934542992558837,9.820721798243985,12.492275355588456,14.372058494635983
"Landskronagade 56B, 1",2100,København,55.71340008421529,12.571477513011141,1,4,114,0,5498000,48228,10.783695044237204,-8.3,3797,33.30701754385965,231939.6,506939.6,2034.5578947368426,7.6180338235307685,5.0,150,1.2136023168488985,3.3598960869755468,2.5500622550281804,3.2745585104423727
"Brannersvej 17, 1 TH",2920,Gentofte,55.75657371954772,12.5700851024539,1,4,84,0,2795000,33273,10.41250153627285,0.0,3743,44.55952380952381,139980.0,274980.0,1666.428571428571,7.418438035400218,3.0,150,0.6207280175539744,8.167398487823242,7.310780607294173,8.066188616986203
"Oehlenschlægersgade 31, st tv",1663,København,55.66996442568924,12.549998501859159,0,3,76,0,3245000,42697,10.661883939137294,-7.2,2828,37.21052631578947,144090.0,304090.0,1895.921052631579,7.5474600430406475,3.0,150,0.628019630110293,1.3389667870440871,1.1245448821626443,1.8665108334556983
"Margrethevej 5B, 3 MF",2900,Gentofte,55.73368752515928,12.57387374623735,3,2,66,0,3250000,49242,10.804502196857767,-11.0,2771,41.98484848484848,143592.0,303592.0,2175.6363636363635,7.685076481711552,4.0,150,0.7216526059972881,5.619957674164056,4.799837670946874,5.5370486589320445
"Bredebovej 33, st th",2800,Rudersdal,55.795848695937856,12.5048575653642,0,2,76,0,2295000,30197,10.315497860680296,-8.0,3180,41.8421052631579,116274.0,226274.0,1529.921052631579,7.332971413467972,4.0,150,2.736467096737235,12.116818220659903,12.220300832982687,13.009597961500198
"Brannersvej 21, 3",2920,Gentofte,55.75694435445472,12.57032629091141,3,1,47,0,1795000,38191,10.550355164741893,0.0,1789,38.06382978723404,82632.0,167632.0,1758.127659574468,7.47200469197641,3.0,150,0.577050590628344,8.20846713212409,7.352939907475559,8.10795261595173
"Blidahpark 11, st tv",2900,Gentofte,55.742192373327505,12.57823832873742,0,3,78,0,3798000,48692,10.793270024529487,-2.5,3337,42.782051282051285,168789.6,358789.6,2163.9692307692308,7.679699421181936,2.0,150,0.7692761645417314,6.57764388114622,5.778262868444821,6.507839993592024
"Bjørnsonsvej 45A, st th",2500,København,55.65675502901392,12.52259133256883,0,3,81,0,2995000,36975,10.517997287579,-11.8,3054,37.7037037037037,138492.0,283492.0,1709.7777777777776,7.444118686535966,3.0,150,0.7083485102210929,2.791664414644229,1.1611302572787576,4.085756303636553
"Ordrupvej 129, st TH",2920,Gentofte,55.75936781264918,12.56707168031893,0,3,73,0,2540000,34794,10.457200237104496,1.8,2539,34.78082191780822,116706.0,241706.0,1598.7123287671234,7.376953789686357,4.0,150,0.4467052548921451,8.483074617365522,7.61201009742502,8.373107136947977
