Address,Zip_code,Municipality,Latitude,Longitude,Floor,Rooms,Area,Land_area,Price,Sqm_price,log_sqm_price,Price_development,Owner_expense,Sqm_owner_expenses,Yearly_expenses,First_year_expenses,Sqm_yearly_expenses,log_sqm_yearly_exp,Energy_saving,Days_on_market,School_dist,Metro_dist,Jail_dist,Centrum_coor
"Poppelgade 12, 3 TV",2200,Frederiksberg,55.69219711859722,12.5588126342969,3,2,50,0,2500000,50000,10.819778284410283,-7.2,1912,38.24,107694.0,232694.0,2153.88,7.675026145858051,3.0,157,0.2769797572014988,1.2046866271539092,0.2737957865917761,0.9953022209929188
"Martin Luther Kings Vej 9, st TH",2450,København,55.65852140841866,12.56135165804051,0,6,229,0,11495000,50196,10.823690621230199,-11.5,10761,46.99126637554586,519126.0,1089126.0,2266.92576419214,7.726179903695284,8.0,215,1.7079145307634735,1.645575656087661,1.5320613141398218,2.868651870583236
"Frederiksberggade 5, 3",1459,København,55.67748774929122,12.571765196471029,3,4,118,0,5930000,50254,10.824845424743302,-5.1,5704,48.33898305084746,269574.0,564574.0,2284.5254237288136,7.733913589734929,1.0,126,0.5645564043091559,0.638573293953296,0.1250104664377776,0.8338914381969252
"Bohrsgade 2, 19 2",1799,København,55.663795124226176,12.53540923592227,1,4,156,0,7845000,50288,10.825521759037347,-1.9,6116,39.20512820512821,339486.0,729486.0,2176.192307692308,7.685331980767676,8.0,184,1.530312301701107,1.9470180048624268,0.22173785030608026,2.9650408510172634
"Bohrsgade 2, 19 1",1799,København,55.66368292937633,12.53555818070394,1,3,139,0,6995000,50323,10.826217508039186,0.0,4924,35.42446043165467,296532.0,641532.0,2133.3237410071947,7.665436484266668,8.0,435,1.5367842320625091,1.9599403075569657,0.20643895441554155,2.9686003209150544
"Andrei Sakharovs Vej 7, tv",2450,København,55.65655258688946,12.561029562210464,0,4,135,0,6795000,50333,10.826416204590464,0.0,5485,40.629629629629626,296484.0,631484.0,2196.177777777778,7.694473754624933,8.0,141,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.0887851062936007
"Niels Hemmingsens Gade 32, 3 TV",1153,København,55.680284349749755,12.57607845154093,3,4,129,795,6495000,50348,10.826714175411396,0.0,3512,27.22480620155039,262638.0,582638.0,2035.9534883720928,7.618719532798513,5.0,42,0.4587392311566442,0.42090474253096,0.3811483857622415,0.7795743132846847
"Constantin Hansens Gade 33, st 3",1801,Frederiksberg,55.6688256851225,12.53463833458893,0,3,123,0,6195000,50365,10.827051768376784,0.0,4471,36.34959349593496,263976.0,568976.0,2146.1463414634145,7.671429113532644,8.0,541,1.1085610623611586,1.3855083079003359,0.7397437098596025,2.5984071885972693
"Skodsborgparken 40, 1 tv",2942,Rudersdal,55.82441125625551,12.5727090180794,1,5,113,0,5695000,50398,10.827706770732405,0.0,5526,48.90265486725664,259686.0,539686.0,2298.106194690265,7.739840669129598,4.0,1,2.683632893312616,15.719614221974142,14.862168183058708,15.620600946097245
"Andrei Sakharovs Vej 19, tv",2450,København,55.65593634308153,12.56057595288094,0,4,112,0,5645000,50401,10.827766295132468,0.0,4595,41.026785714285715,246654.0,526654.0,2202.2678571428573,7.697242952547271,6.0,417,1.9878020800571996,1.809667412307908,1.5943358431613532,3.159903430430621
"Nimbusparken 9, 2 3",2000,Frederiksberg,55.68063775634454,12.51503261382396,2,4,109,0,5495000,50412,10.827984520957381,-3.5,4968,45.57798165137615,246210.0,516210.0,2258.807339449541,7.722592227062722,5.0,171,0.9920271835478998,0.3722344660919849,2.4875618051428607,3.215281559543321
"Bülowsvej 5C, 3 TV",1870,Frederiksberg,55.677432298815916,12.54174856782837,3,4,107,0,5395000,50420,10.828143200741911,-5.3,3459,32.32710280373832,224712.0,489712.0,2100.11214953271,7.649746026824927,3.0,92,0.3846816167342296,0.6474129255539416,1.6828538702763498,1.6865315182191274
"Monica Zetterlunds Vej 21, tv",2450,København,55.64447887839618,12.546068376005767,0,4,114,0,5749000,50429,10.828321685407577,0.0,4484,39.333333333333336,248530.8,538530.8,2180.0947368421052,7.687123612105916,5.0,87,1.6239618181722666,2.4268744640846287,2.0653299542661947,4.589177136199231
"Monica Zetterlunds Vej 17, th",2450,København,55.646462,12.547626,0,4,113,0,5699000,50433,10.828401001701168,0.0,4386,38.8141592920354,245824.8,530824.8,2175.4407079646016,7.684986547348784,5.0,0,1.6419164186430644,2.4063100411211935,1.8812086143314108,4.350246737660529
"Dag Hammarskjölds Allé 33, 3",2100,København,55.69508309866821,12.580758297198859,3,7,218,0,10995000,50435,10.828440657488935,-4.4,6047,27.738532110091747,445608.0,990608.0,2044.073394495413,7.622699857966328,3.0,155,0.661534085971111,1.4339350795018997,1.2238741891551257,1.5383661099097177
"Amager Strandvej 28A, mf",2300,Tårnby,55.66704536524515,12.62577791436624,0,4,110,0,5549000,50445,10.82863891284248,0.0,4690,42.63636363636363,244222.8,524222.8,2220.2072727272725,7.705355836601349,5.0,86,2.187136701592725,0.6137591123195824,3.4027275673791704,4.229605190279093
"Islands Brygge 30B, 13 5",2300,Tårnby,55.66177167455579,12.569552671951088,1,2,111,0,5600000,50450,10.828738025781755,-5.9,4570,41.171171171171174,244680.0,524680.0,2204.324324324324,7.698176312044167,5.0,224,1.3013290007364982,1.0475442117050189,1.0758080532762229,2.5046821590088832
"Ved Volden 11, 2 TV",1425,København,55.67184168984315,12.59481394137491,2,4,99,0,4995000,50454,10.828817309060952,0.0,4276,43.19191919191918,220956.0,465956.0,2231.878787878788,7.71059901552063,4.0,16,1.208585804025372,0.21557551763192506,1.4220841423486466,2.2853245901472685
"Ben Websters Vej 138, 2 10",2450,København,55.64573308580373,12.55274849053271,2,3,99,0,4995000,50454,10.828817309060952,0.0,3264,32.96969696969697,208812.0,453812.0,2109.212121212121,7.654069754468987,4.0,73,1.9744141333809644,2.0807168512641208,2.080443438201263,4.3566706260106205
"Længehuset 2.sal, L",2300,Tårnby,55.65297238449048,12.565411469838052,0,3,99,0,4995000,50454,10.828817309060952,4.2,4982,50.323232323232325,229428.0,474428.0,2317.454545454545,7.748224683635813,8.0,273,2.3145889032087403,1.5377092832541466,2.021655928302354,3.4730590367771934
"Midtermolen 2, 1 TH",2100,København,55.69585814054482,12.597291053746641,1,4,99,0,4995000,50454,10.828817309060952,-0.1,5913,59.72727272727273,240600.0,485600.0,2430.3030303030305,7.795771232388126,4.0,0,1.2480396182021427,1.9584574455519037,2.242908926172412,2.371890982846956
"Andrei Sakharovs Vej 19, mf",2450,København,55.65655258688946,12.561029562210464,0,3,97,0,4895000,50463,10.828995673459893,0.0,3955,40.77319587628866,213714.0,453714.0,2203.2371134020623,7.6976829730585745,8.0,204,1.9226517825123783,1.7524674438119097,1.5901886708929016,3.0887851062936007
"Sundkaj 79, th",2150,København,55.70965825307992,12.598289777698367,0,4,97,97,4895000,50463,10.828995673459893,0.0,4231,43.61855670103093,217026.0,457026.0,2237.3814432989693,7.713061462510092,5.0,156,1.2691200597185934,3.3797296573426507,3.0519052298559792,3.498317962537947
"Bryggervangen 36, 4 1",2100,København,55.7112419027115,12.56561048842097,4,2,53,0,2675000,50471,10.82915419288876,0.0,1743,32.886792452830186,111846.0,241846.0,2110.301886792453,7.654586290545177,3.0,46,0.8053163135438213,3.1442458078194035,2.2564103716637094,3.0145246618070387
"Johnstrups Alle 10, st TV",1923,Frederiksberg,55.68089127171842,12.55086204267542,0,4,95,0,4795000,50473,10.829193818819975,-9.4,2872,30.231578947368426,197328.0,432328.0,2077.136842105263,7.638745706205229,4.0,163,0.6098427133251463,0.1808986961705659,1.3521091769814837,1.005810159674883
"Esthersvej 32, 1 TV",2900,Gentofte,55.73077671988766,12.565751713379257,1,4,104,0,5250000,50480,10.829332497215095,0.0,4037,38.817307692307686,226584.0,486584.0,2178.692307692308,7.686480116939089,0.0,14,0.923760835826166,5.308411895831419,4.4279766857797895,5.1894522386187685
"Paulas Passage 3, 6",1799,København,55.66745284376803,12.53173043153657,6,4,93,0,4695000,50483,10.829391924926254,0.0,3807,40.935483870967744,205158.0,435158.0,2206.0,7.698936199813447,8.0,0,1.3462879392542164,1.5444566207015331,0.6824040144385963,2.8367783308466468
"Dronningens Tværgade 37, st 5",1302,København,55.68406542800194,12.583315385260699,0,3,91,3053,4595000,50494,10.829609796323572,0.0,3094,34.0,193212.0,418212.0,2123.2087912087914,7.660683804116089,5.0,51,0.8038740300189315,0.5222977857857317,0.9810999422654376,1.1040391237249636
"Nyborggade 10, 6 tv",2100,København,55.70963945666517,12.57895371753708,6,3,89,0,4495000,50505,10.829827620263282,-4.3,3389,38.078651685393254,193362.0,413362.0,2172.6067415730336,7.683682988992643,3.0,32,0.7662369630312807,2.9746589341147534,2.310006947000846,2.9548757565345873
"Mathildevej 20, 1 TV",2000,Frederiksberg,55.67575597940812,12.51626509191752,1,4,87,0,4395000,50517,10.830065192278418,0.0,3738,42.96551724137931,194160.0,409160.0,2231.7241379310344,7.7105297217459,2.0,66,1.1831503609206706,0.820155751238603,2.016357699529181,3.251598129506264
"Skodsborg Strandvej 215, 2 tv",2942,Rudersdal,55.82705953200529,12.57378270401434,2,3,85,1800,4295000,50529,10.830302707866498,0.0,4278,50.32941176470589,197250.0,407250.0,2320.5882352941176,7.749575982217804,2.0,204,2.8797045520395974,16.014831953654554,15.159717890136351,15.91733277916656
"Kanslergade 8, 3 TH",2100,København,55.70727825004931,12.57235165770478,3,5,178,0,8995000,50533,10.830381867194474,0.0,4732,26.58426966292135,362028.0,807028.0,2033.8651685393256,7.617693285590914,5.0,51,0.7707472005417679,2.6783939685767497,1.907462805266476,2.6063380083541112
"Fadet 3, th",1799,København,55.665407575316884,12.534059443207052,0,4,84,0,4245000,50535,10.830421444508765,0.0,3179,37.845238095238095,182202.0,392202.0,2169.0714285714284,7.682054441852842,8.0,71,1.423341850676271,1.7655031467459454,0.4121206587954455,2.8880445391230034
"Halmtorvet 29F, 2 TV",1700,København,55.667899452925894,12.557336243356682,2,2,83,0,4195000,50542,10.83055995277496,-4.6,2736,32.963855421686745,175356.0,380356.0,2112.722891566265,7.655732864466055,5.0,107,0.6463096971634016,1.5757556117732119,1.011503683827088,1.8870968787752107
"Aksel Møllers Have 14, 1 TV",2000,Frederiksberg,55.68566632607453,12.532164128557449,1,4,90,0,4550000,50555,10.8308171315255,0.0,3756,41.73333333333333,199482.0,424482.0,2216.4666666666667,7.703669615347309,3.0,67,0.3379826570752353,0.5035795712385202,2.00916307827846,2.120014580242262
"Kong Oscars Gade 6, 3 th",2100,København,55.71404919780838,12.576665575126569,3,3,81,0,4095000,50555,10.8308171315255,-6.9,4219,52.086419753086425,189762.0,389762.0,2342.740740740741,7.759076779692522,4.0,121,1.2776251014192341,3.4453020318650864,2.7084910406744798,3.396937510208189
"Danas Plads 17, 1 tv",1915,Frederiksberg,55.678619374416144,12.55293157364366,1,2,79,0,3995000,50569,10.831094019308603,0.0,2733,34.59493670886076,168540.0,363540.0,2133.4177215189875,7.665480536859323,3.0,140,0.4777481551218576,0.3606808548271738,1.3141924152297342,1.0163732286893092
"Rørholmsgade 20, 2 tv",1352,København,55.690092645925034,12.57181728384314,2,3,86,0,4350000,50581,10.83133129068886,0.0,3694,42.95348837209303,191958.0,406958.0,2232.0697674418607,7.71068458082714,3.0,17,0.2462516788358154,0.7648466455257888,0.5856879622758087,0.7617844626954541
"Olfert Fischers Gade 13, 1",1311,København,55.68671082691413,12.58817345935517,1,2,77,0,3895000,50584,10.83139059973845,0.0,3509,45.57142857142857,174462.0,364462.0,2265.74025974026,7.725656810013706,3.0,38,0.8589844231148692,0.8130055988956801,1.4027669077479257,1.437701222097185
"Markmandsgade 19, 5 TH",2300,Tårnby,55.668274747442595,12.59992751771539,5,3,81,0,4098000,50592,10.831548740009199,0.0,2870,35.4320987654321,173355.6,378355.6,2140.1925925925925,7.668651100505048,8.0,18,1.6100462169645693,0.5510591381621127,1.7752727630306118,2.78388310207335
"Mathildevej 17, 3",2000,Frederiksberg,55.67541108213435,12.5163773242714,3,3,73,0,3695000,50616,10.83202301082672,0.0,2839,38.8904109589041,159642.0,339642.0,2186.876712328767,7.690229646124227,2.0,7,1.2038415926206385,0.8482205667099049,1.9834924628020127,3.2561391127302146
Dronningens Tværgade 36,1302,København,55.68465032645778,12.58545392084285,0,2,81,5206,4100000,50617,10.832042767230263,0.0,2575,31.790123456790123,169890.0,374890.0,2097.4074074074074,7.6484572931035215,5.0,24,0.8444014804269293,0.5673658507972034,1.117441681429055,1.2396606530490326
Bianco Lunos Alle 6,1868,Frederiksberg,55.67751773490689,12.540658316799881,0,4,153,0,7745000,50620,10.832102034099117,0.0,6459,42.215686274509814,340212.0,725212.0,2223.607843137255,7.706886310297978,3.0,16,0.4504557710819038,0.5907901046433155,1.6841597301726117,1.744172015114743
"Andrei Sakharovs Vej 13, TV",2450,København,55.65576385971659,12.56094197570318,0,2,71,0,3595000,50633,10.832358816615612,0.0,2740,38.59154929577465,155064.0,330064.0,2184.0,7.688913336864796,6.0,206,2.009287042764881,1.7987936871394603,1.6236107714108905,3.1767223339042885
"Henrik Ibsens Vej 4, 4 th",1813,Frederiksberg,55.67350670688248,12.53881588829262,4,3,71,0,3595000,50633,10.832358816615612,0.0,2753,38.77464788732394,155220.0,330220.0,2186.1971830985917,7.689918867366813,2.0,15,0.5853701395273362,0.9151839126801988,1.2304425846528473,2.069417485965816
"Henrik Ibsens Vej 4, 4 th",1813,Frederiksberg,55.67350670688248,12.53881588829262,4,3,71,0,3595000,50633,10.832358816615612,0.0,2753,38.77464788732394,155220.0,330220.0,2186.1971830985917,7.689918867366813,2.0,15,0.5853701395273362,0.9151839126801988,1.2304425846528473,2.069417485965816
"Nansensgade 64, st TV",1366,København,55.683607058581714,12.56541629836688,0,3,78,0,3950000,50641,10.832516803858473,0.0,3048,39.07692307692308,170646.0,365646.0,2187.769230769231,7.6906376875815035,3.0,4,0.3098901102153681,0.4081329229179685,0.8459795784142579,0.06598689246084895
"Fadet 29, tv",1799,København,55.66523141098268,12.53393219473924,0,3,70,0,3545000,50642,10.832536550508943,0.0,2552,36.457142857142856,150948.0,325948.0,2156.4,7.676195443577512,8.0,71,1.443976389063815,1.7851202199039502,0.4017948434032548,2.9077710976115387
George Marshalls Vej 31,2450,København,55.658562,12.561842,0,5,146,0,7395000,50650,10.832694509676829,0.0,6406,43.87671232876714,327876.0,692876.0,2245.72602739726,7.716784145399001,6.0,51,1.7081384994957247,1.6150938984697722,1.560388994706288,2.8613278137860525
"Bentzonsvej 36, 3 tv",2000,Frederiksberg,55.685731859950344,12.529575729730348,3,3,69,0,3495000,50652,10.832733995570498,0.0,2168,31.420289855072465,144810.0,314810.0,2098.695652173913,7.649071312725389,4.0,72,0.3282785590057745,0.5701691133405128,2.163096776247368,2.282897031196841
"Tøndergade 24, 2 TH",1752,København,55.66985998213342,12.5417955559727,2,3,67,0,3395000,50671,10.833109033818927,0.0,3383,50.49253731343283,156000.0,321000.0,2328.358208955224,7.752918666840707,4.0,29,0.7453807102664811,1.3610110263699675,0.8568553319782366,2.193357436465268
"Tøndergade 24, 2 TH",1752,København,55.66985998213342,12.5417955559727,2,3,67,0,3395000,50671,10.833109033818927,0.0,3383,50.49253731343283,156000.0,321000.0,2328.358208955224,7.752918666840707,4.0,29,0.7453807102664811,1.3610110263699675,0.8568553319782366,2.193357436465268
"Klerkegade 2F, st MF",1308,København,55.68640583536934,12.58599674753508,0,3,111,0,5625000,50675,10.8331879713202,-6.2,4439,39.990990990990994,244038.0,524038.0,2198.5405405405404,7.695549028542065,5.0,289,0.7530303009176484,0.7631572672416256,1.2904622428177572,1.2968025192877266
"Sundkaj 4T, tv, A54",2150,København,55.7097156,12.5976617,0,5,138,0,6995000,50688,10.833444475174096,0.0,6162,44.65217391304348,311388.0,656388.0,2256.4347826086955,7.721541316836841,5.0,63,1.2412230706032148,3.3660844794374616,3.0274148249849264,3.4805918950790335
"Constantin Hansens Gade 10, 2 tv",1799,København,55.667658894821045,12.53612390341759,2,4,138,0,6995000,50688,10.833444475174096,0.0,6091,44.13768115942029,310536.0,655536.0,2250.2608695652175,7.718801430506692,9.0,16,1.144444698599922,1.520680670198017,0.5906853276039808,2.6182325980644
"Tagensvej 56, 5 tv",2200,Frederiksberg,55.70043042788907,12.55271512134988,5,3,65,0,3295000,50692,10.833523386201957,0.0,2981,45.86153846153846,147786.0,307786.0,2273.630769230769,7.729133290516027,3.0,4,0.434409787028549,2.0682093756373225,1.217801502225819,1.988067841621912
"Islands Brygge 32B, 3 330",2300,Tårnby,55.660949277898254,12.56845973943691,3,3,143,0,7250000,50699,10.83366146551888,0.0,4756,33.25874125874126,303012.0,663012.0,2118.965034965035,7.658683057407779,4.0,56,1.4097269743767886,1.1360587733606393,1.1782370344215347,2.590434115158188
"Silkeborggade 32, 4 th",2100,København,55.707451504409796,12.58459802303827,4,2,64,0,3245000,50703,10.833740359426338,-4.4,2383,37.234375,138750.0,298750.0,2167.96875,7.681545948249009,3.0,87,0.526331461897567,2.813763533222962,2.28911994247204,2.8501994575680154
"Ane Katrines Vej 20, 4 TV",2000,Frederiksberg,55.69196837957279,12.53500933588327,4,3,69,0,3499000,50710,10.833878408789065,0.0,1917,27.782608695652176,141616.8,316616.8,2052.4173913043483,7.626773592674643,3.0,105,0.7811450340599548,1.1933325621742763,1.7418358895997272,2.1204068530130304
"Rådmandsgade 46A, 5 th",2200,Frederiksberg,55.70057805654794,12.552585229545267,5,3,70,0,3550000,50714,10.833957285583553,0.0,3239,46.271428571428565,159378.0,334378.0,2276.828571428572,7.73053877619772,3.0,4,0.4169714478954585,2.084773790877896,1.2361000069457846,2.006409941796933
"Petersborgvej 6, 4 2",2100,København,55.7008642335766,12.581701487810312,4,2,63,0,3195000,50714,10.833957285583553,0.0,2678,42.507936507936506,140760.0,295760.0,2234.285714285714,7.711676865043987,3.0,9,0.2346976748066324,2.059143566938161,1.6215382051348481,2.1120480865471065
"Carl Plougs Vej 5, 2 th",1913,Frederiksberg,55.67851911146475,12.552047246719573,2,4,132,0,6695000,50719,10.834055872828417,0.0,4287,32.47727272727273,278718.0,608718.0,2111.5,7.655153874373997,3.0,9,0.429128337039455,0.37824058021202495,1.3681179961504641,1.0676301803179546
"Vesterbrogade 188, 3 TV",1800,Frederiksberg,55.67068760894917,12.5346154682514,3,3,103,0,5225000,50728,10.834233305379868,0.0,4590,44.56310679611651,232290.0,492290.0,2255.242718446602,7.721012881819242,5.0,23,0.975139348865688,1.1782615705625208,0.9404573849142384,2.4682046836012264
"Bohrsgade 2, 21 3",1799,København,55.66368292937633,12.53555818070394,2,5,191,0,9695000,50759,10.83484422108265,0.0,7775,40.7068062827225,422274.0,902274.0,2210.858638743456,7.701136243374075,8.0,435,1.5367842320625091,1.9599403075569657,0.20643895441554155,2.9686003209150544
"Nygårdsvej 41C, 5 TV",2100,København,55.711589598791434,12.57065913798588,5,3,59,0,2995000,50762,10.834903322155352,-6.3,2840,48.135593220338976,135924.0,280924.0,2303.7966101694915,7.7423137410829925,4.0,93,1.0483517879534698,3.1591487526728046,2.3421352174546524,3.0686948317687452
"Burmeistersgade 1B, 2 tv",1429,København,55.6747619557084,12.59764388478042,2,2,59,0,2995000,50762,10.834903322155352,-4.9,2671,45.271186440677965,133896.0,278896.0,2269.423728813559,7.727281214287754,3.0,78,1.3954569001100798,0.4667000740278938,1.5322092710311113,2.262360626573217
"Ved Andebakken 3, 1 tv",2000,Frederiksberg,55.67937291088514,12.52807941593564,1,2,59,0,2995000,50762,10.834903322155352,0.0,2182,36.983050847457626,128028.0,273028.0,2169.9661016949153,7.6824668250737425,3.0,5,0.4083278749151283,0.3893188844322781,1.9839542121084448,2.4298698392741604
"Islands Brygge 48, th",2300,Tårnby,55.65749865666011,12.56622097480106,0,5,128,0,6499000,50773,10.835119996209485,0.0,5703,44.5546875,288748.8,613748.8,2255.85,7.721282121045732,5.0,52,1.8188508900527625,1.41449871143312,1.5840840766450617,2.9691922305811387
"Trondhjemsgade 5, 3",2100,København,55.693977225439994,12.587216013745143,3,5,187,0,9495000,50775,10.835159386448586,0.0,6017,32.176470588235304,394398.0,864398.0,2109.0802139037432,7.654007213849257,3.0,53,0.8558620371147453,1.5379445639928857,1.578536684173756,1.7359176731188772
"Nyborggade 10, 1 TV",2100,København,55.70963002545801,12.578968780397627,1,2,57,0,2895000,50789,10.83543507468632,0.0,1938,34.0,121710.0,261710.0,2135.2631578947367,7.666345177034053,3.0,112,0.7649869384614888,2.9737627982692927,2.3094863437793096,2.9541340431452343
"Johnstrups Alle 6, st th",1923,Frederiksberg,55.68103474920723,12.55025440194859,0,3,120,0,6095000,50791,10.835474452516609,0.0,3866,32.21666666666667,253326.0,553326.0,2111.05,7.6549407330249535,3.0,3,0.6114312493598756,0.20527192102881667,1.3603353177523638,1.0360391133778672
"George Marshalls Vej 31, th",2450,København,55.658562,12.561842,0,4,120,0,6095000,50791,10.835474452516609,0.0,5067,42.225,267738.0,567738.0,2231.15,7.710272426596425,6.0,51,1.7081384994957247,1.6150938984697722,1.560388994706288,2.8613278137860525
"Strandlodsvej 25K, 3 th",2300,Tårnby,55.6656428974228,12.624248136574518,3,4,118,0,5995000,50805,10.835750053919982,0.0,4359,36.940677966101696,255852.0,550852.0,2168.2372881355927,7.6816698068173395,8.0,22,2.0655459087934878,0.5167334379940767,3.3335209593683515,4.218077101789929
"Mosevej 8, 1 TH",2800,Rudersdal,55.76902017882611,12.507311939661193,1,5,118,0,5995000,50805,10.835750053919982,0.0,4548,38.54237288135593,258120.0,553120.0,2187.4576271186443,7.690495247584113,2.0,158,0.42664846394638095,9.155851001696943,9.352098178428076,10.136153942068011
"Willy Brandts Vej 17, th",2450,København,55.657098678310355,12.561731282733431,0,3,118,0,5995000,50805,10.835750053919982,0.0,5455,46.22881355932204,269004.0,564004.0,2279.694915254237,7.731796903896233,6.0,413,1.8681042676913933,1.6858782648849526,1.6069089312215885,3.0242501031226188
"Fuglevangsvej 6B, 5 tv",1962,Frederiksberg,55.682549981071176,12.546365374635501,5,4,118,0,5995000,50805,10.835750053919982,0.0,3802,32.220338983050844,249168.0,544168.0,2111.593220338983,7.655198022269455,3.0,14,0.7500828190933896,0.4353258017397851,1.394431617193414,1.2334201440519663
"Ved Amagerbanen 27, 30",2300,Tårnby,55.665810783851995,12.62617269486998,3,2,55,0,2795000,50818,10.836005901514934,0.0,2310,42.0,122784.0,257784.0,2232.436363636364,7.710848807814207,8.0,88,2.047970390237401,0.4760906420929261,3.4491314463218483,4.315217171245052
Auroravej 6C,2610,Rødovre,55.673405048494644,12.47319031625441,0,4,118,0,5999000,50838,10.83639938542652,0.0,3813,32.313559322033896,249118.8,549118.8,2111.1762711864408,7.655000545634875,5.0,613,0.9784447685025812,1.912399224937613,4.2581020425171845,5.945718931780409
"Yrsavej 11, 4 TV",2000,Frederiksberg,55.68344190967825,12.531661010765381,4,2,53,0,2695000,50849,10.836615735599947,0.0,2584,48.75471698113208,122682.0,252682.0,2314.754716981132,7.747059007118986,3.0,10,0.1093023602442398,0.28382538928719336,2.1253759221339568,2.146647222335901
"Monica Zetterlunds Vej 17, tv",2450,København,55.646462,12.547626,0,4,116,0,5899000,50853,10.836694396786596,0.0,4508,38.86206896551725,254068.8,549068.8,2190.248275862069,7.691770184358431,5.0,0,1.6419164186430644,2.4063100411211935,1.8812086143314108,4.350246737660529
"Bohrsgade 2, 22 4",1799,København,55.66368292937633,12.53555818070394,2,3,169,0,8595000,50857,10.836773051786144,0.0,6742,39.89349112426036,372588.0,797588.0,2204.662721893491,7.698329815588761,8.0,435,1.5367842320625091,1.9599403075569657,0.20643895441554155,2.9686003209150544
"Sundkaj 87, th",2150,København,55.709708,12.59802,0,4,110,0,5595000,50863,10.836891022686794,0.0,4608,41.8909090909091,245280.0,520280.0,2229.818181818182,7.7096753283132236,5.0,87,1.25872220244156,3.376258878685345,3.043253648886063,3.4929346713336566
"Poppelgade 16, st th",2200,Frederiksberg,55.69227761596582,12.558517497083619,0,2,51,650,2595000,50882,10.837264505417556,0.0,1841,36.098039215686285,110376.0,235376.0,2164.2352941176473,7.6798223651635436,3.0,31,0.2961132916716465,1.2079610236961054,0.2943928477205545,1.0115875317654004
"Lindegårdsvej 11, st tv",2920,Gentofte,55.75870964682457,12.56898883931308,0,4,113,0,5750000,50884,10.837303811276099,-4.1,4532,40.1061946902655,249474.0,534474.0,2207.7345132743358,7.699722161614463,2.0,171,0.42497894069058667,8.40638635915385,7.544173001767254,8.301898959500999
"Århusgade 83, st tv",2100,København,55.70665693828534,12.58409521938364,0,2,54,0,2749000,50907,10.837755717640936,-5.0,782,14.481481481481481,102406.8,242406.8,1896.422222222223,7.5477243490684724,4.0,110,0.4324145148203664,2.719967022207724,2.1996597587922526,2.756612693885522
"George Marshalls Vej 29, th",2450,København,55.658562,12.561842,0,4,159,0,8095000,50911,10.837834289209852,0.0,6801,42.77358490566038,356346.0,756346.0,2241.169811320755,7.714753245727464,6.0,51,1.7081384994957247,1.6150938984697722,1.560388994706288,2.8613278137860525
"Enghavevej 29, 4 TV",1674,København,55.670305054798405,12.546306472393713,4,2,49,0,2495000,50918,10.837971774602249,0.0,2563,52.3061224489796,115650.0,235650.0,2360.204081632653,7.766503369548959,2.0,11,0.6172644840015564,1.3567136594124571,1.0165513018408183,1.9697894847229611
"Fiskedamsgade 27A, 3 tv",2100,København,55.700302293073655,12.58677701476193,3,2,52,0,2648000,50923,10.838069966882449,-1.9,2035,39.134615384615394,114015.6,249015.6,2192.607692307693,7.692846841538443,3.0,73,0.4246936538794952,2.1201069692113497,1.8337831300586371,2.2301903062575583
"Sundkaj 79, tv",2150,København,55.70965825307992,12.598289777698367,0,4,102,102,5195000,50931,10.838227054478743,0.0,4466,43.784313725490186,230016.0,485016.0,2255.0588235294117,7.7209313374189055,5.0,343,1.2691200597185934,3.3797296573426507,3.0519052298559792,3.498317962537947
"Monica Zetterlunds Vej 21, mf",2450,København,55.64447887839618,12.546068376005767,0,4,106,0,5399000,50933,10.838266322522417,0.0,4138,39.0377358490566,232678.8,502678.8,2195.083018867924,7.693975146601756,5.0,87,1.6239618181722666,2.4268744640846287,2.0653299542661947,4.589177136199231
"Lipkesgade 18, 4 th",2100,København,55.697913504074364,12.58544349619165,4,4,100,0,5095000,50950,10.83860003865087,0.0,3857,38.57,219318.0,469318.0,2193.18,7.693107824392928,3.0,7,0.6041867774439842,1.8449795915561036,1.624192719853194,1.9683402706400488
"Havneholmen 84, st th",1561,København,55.661097101632244,12.56430577210141,0,3,104,0,5300000,50961,10.838815913287421,0.0,4405,42.355769230769226,232530.0,497530.0,2235.8653846153848,7.712383628802294,5.0,87,1.468016155784722,1.3861581600841473,1.2421625938414174,2.570056723005439
"Dronningens Tværgade 16, 4",1302,København,55.68385000282701,12.58668568714778,4,3,149,0,7595000,50973,10.839051359753864,-5.0,4840,32.483221476510074,315864.0,690864.0,2119.8926174496646,7.659120714236809,4.0,71,0.9620026339118452,0.4830586615044708,1.1084818514787105,1.3164509239766826
"Tesdorpfsvej 41, 2",2000,Frederiksberg,55.686568362516454,12.516106378091052,2,2,96,0,4895000,50989,10.839365202168324,0.0,3549,36.96875,208842.0,448842.0,2175.4375,7.684985072720237,2.0,35,0.9872355269370512,0.3705083948196612,2.9698818104098414,3.134842138779708
"Jyllandsvej 15, st tv",2000,Frederiksberg,55.67737995359018,12.511366670496473,0,3,96,0,4895000,50989,10.839365202168324,0.0,3327,34.65625,206178.0,446178.0,2147.6875,7.672146960873585,4.0,18,1.337313570664203,0.7175886242609822,2.360657118261704,3.504354765111962
