date,identifier,type,value,country
1864-05-03,AU000005901,TMAX,14.6,AU
1864-05-03,GM000004204,TMAX,9.9,GM
1864-05-03,UK000047811,TMAX,14.8,UK
1864-05-03,ASN00090015,TMAX,24.4,AS
1864-05-03,UK000056225,TMAX,13.6,UK
1864-05-03,SZ000006717,TMAX,0.4,SZ
1864-05-04,ITE00100550,TMAX,16.9,IT
1864-05-04,ASN00086071,TMAX,21.3,AS
1864-05-04,CA006158350,TMAX,17.2,CA
1864-05-04,EIE00101859,TMAX,18.3,EI
1864-05-04,BE000006447,TMAX,12.3,BE
1864-05-04,AGE00135039,TMAX,20.0,AG
1864-05-04,GME00125218,TMAX,5.3,GM
1864-05-04,EZE00100082,TMAX,6.1,EZ
1864-05-04,ITE00100554,TMAX,21.1,IT
1864-05-04,ASN00066062,TMAX,19.2,AS
1864-05-04,AU000005901,TMAX,7.0,AU
1864-05-04,GM000004204,TMAX,6.9,GM
1864-05-04,UK000047811,TMAX,15.5,UK
1864-05-04,ASN00090015,TMAX,21.1,AS
1864-05-04,UK000056225,TMAX,14.7,UK
1864-05-04,SZ000006717,TMAX,-1.2,SZ
1864-05-05,ITE00100550,TMAX,14.0,IT
1864-05-05,ASN00086071,TMAX,16.1,AS
1864-05-05,CA006158350,TMAX,17.8,CA
1864-05-05,EIE00101859,TMAX,16.7,EI
1864-05-05,BE000006447,TMAX,15.4,BE
1864-05-05,GME00125218,TMAX,6.6,GM
1864-05-05,EZE00100082,TMAX,8.6,EZ
1864-05-05,ITE00100554,TMAX,16.6,IT
1864-05-05,ASN00066062,TMAX,20.2,AS
1864-05-05,AU000005901,TMAX,9.8,AU
1864-05-05,GM000004204,TMAX,8.8,GM
1864-05-05,UK000047811,TMAX,14.9,UK
1864-05-05,ASN00090015,TMAX,20.0,AS
1864-05-05,UK000056225,TMAX,17.9,UK
1864-05-05,SZ000006717,TMAX,2.2,SZ
1864-05-06,ITE00100550,TMAX,15.6,IT
1864-05-06,ASN00086071,TMAX,19.3,AS
1864-05-06,CA006158350,TMAX,21.7,CA
1864-05-06,EIE00101859,TMAX,15.6,EI
1864-05-06,BE000006447,TMAX,18.6,BE
1864-05-06,AGE00135039,TMAX,20.0,AG
1864-05-06,GME00125218,TMAX,6.6,GM
1864-05-06,EZE00100082,TMAX,9.0,EZ
1864-05-06,ITE00100554,TMAX,16.0,IT
1864-05-06,ASN00066062,TMAX,21.7,AS
1864-05-06,AU000005901,TMAX,10.9,AU
1864-05-06,GM000004204,TMAX,11.0,GM
1864-05-06,UK000047811,TMAX,15.4,UK
1864-05-06,ASN00090015,TMAX,17.8,AS
1864-05-06,UK000056225,TMAX,15.8,UK
1864-05-06,SZ000006717,TMAX,7.7,SZ
1864-05-07,ITE00100550,TMAX,19.5,IT
1864-05-07,ASN00086071,TMAX,14.3,AS
1864-05-07,CA006158350,TMAX,8.9,CA
1864-05-07,EIE00101859,TMAX,17.2,EI
1864-05-07,BE000006447,TMAX,17.9,BE
1864-05-07,AGE00135039,TMAX,20.0,AG
1864-05-07,GME00125218,TMAX,12.3,GM
1864-05-07,EZE00100082,TMAX,13.5,EZ
1864-05-07,ITE00100554,TMAX,18.7,IT
1864-05-07,ASN00066062,TMAX,21.9,AS
1864-05-07,AU000005901,TMAX,16.8,AU
1864-05-07,GM000004204,TMAX,15.5,GM
1864-05-07,UK000047811,TMAX,15.9,UK
1864-05-07,ASN00090015,TMAX,17.2,AS
1864-05-07,UK000056225,TMAX,13.0,UK
1864-05-07,SZ000006717,TMAX,10.4,SZ
1864-05-08,ITE00100550,TMAX,26.0,IT
1864-05-08,ASN00086071,TMAX,15.1,AS
1864-05-08,CA006158350,TMAX,13.9,CA
1864-05-08,EIE00101859,TMAX,15.0,EI
1864-05-08,BE000006447,TMAX,14.7,BE
1864-05-08,GME00125218,TMAX,9.6,GM
1864-05-08,EZE00100082,TMAX,13.1,EZ
1864-05-08,ITE00100554,TMAX,18.8,IT
1864-05-08,ASN00066062,TMAX,21.8,AS
1864-05-08,AU000005901,TMAX,20.6,AU
1864-05-08,GM000004204,TMAX,12.9,GM
1864-05-08,UK000047811,TMAX,15.4,UK
1864-05-08,ASN00090015,TMAX,16.7,AS
1864-05-08,UK000056225,TMAX,13.0,UK
1864-05-08,SZ000006717,TMAX,9.8,SZ
1864-05-09,ITE00100550,TMAX,21.0,IT
1864-05-09,ASN00086071,TMAX,15.5,AS
1864-05-09,CA006158350,TMAX,19.4,CA
1864-05-09,EIE00101859,TMAX,14.4,EI
1864-05-09,BE000006447,TMAX,13.9,BE
1864-05-09,AGE00135039,TMAX,22.0,AG
1864-05-09,GME00125218,TMAX,9.0,GM
1864-05-09,EZE00100082,TMAX,8.7,EZ
1864-05-09,ITE00100554,TMAX,21.3,IT
1864-05-09,ASN00066062,TMAX,18.1,AS
1864-05-09,AU000005901,TMAX,10.0,AU
1864-05-09,GM000004204,TMAX,8.6,GM
1864-05-09,UK000047811,TMAX,11.6,UK
1864-05-09,ASN00090015,TMAX,16.7,AS
1864-05-09,UK000056225,TMAX,15.2,UK
1864-05-09,SZ000006717,TMAX,3.2,SZ
1864-05-10,ITE00100550,TMAX,20.3,IT
1864-05-10,ASN00086071,TMAX,16.1,AS
1864-05-10,CA006158350,TMAX,11.7,CA
1864-05-10,EIE00101859,TMAX,15.6,EI
1864-05-10,BE000006447,TMAX,15.4,BE
1864-05-10,AGE00135039,TMAX,23.5,AG
1864-05-10,GME00125218,TMAX,11.8,GM
1864-05-10,EZE00100082,TMAX,11.7,EZ
1864-05-10,ITE00100554,TMAX,17.0,IT
1864-05-10,ASN00066062,TMAX,18.1,AS
1864-05-10,AU000005901,TMAX,13.3,AU
1864-05-10,GM000004204,TMAX,12.3,GM
1864-05-10,UK000047811,TMAX,14.8,UK
1864-05-10,ASN00090015,TMAX,15.6,AS
1864-05-10,UK000056225,TMAX,16.3,UK
1864-05-10,SZ000006717,TMAX,5.1,SZ
1864-05-11,ITE00100550,TMAX,18.1,IT
1864-05-11,ASN00086071,TMAX,16.5,AS
1864-05-11,CA006158350,TMAX,6.7,CA
1864-05-11,EIE00101859,TMAX,16.1,EI
1864-05-11,BE000006447,TMAX,18.4,BE
1864-05-11,AGE00135039,TMAX,23.5,AG
1864-05-11,GME00125218,TMAX,17.0,GM
1864-05-11,EZE00100082,TMAX,18.2,EZ
1864-05-11,ITE00100554,TMAX,24.4,IT
1864-05-11,ASN00066062,TMAX,19.4,AS
1864-05-11,AU000005901,TMAX,18.8,AU
1864-05-11,GM000004204,TMAX,18.6,GM
1864-05-11,UK000047811,TMAX,14.3,UK
1864-05-11,ASN00090015,TMAX,17.8,AS
1864-05-11,UK000056225,TMAX,18.5,UK
1864-05-11,SZ000006717,TMAX,7.9,SZ
1864-05-12,ITE00100550,TMAX,19.8,IT
1864-05-12,ASN00086071,TMAX,15.9,AS
1864-05-12,CA006158350,TMAX,12.8,CA
1864-05-12,EIE00101859,TMAX,17.2,EI
1864-05-12,BE000006447,TMAX,20.0,BE
1864-05-12,AGE00135039,TMAX,23.0,AG
1864-05-12,GME00125218,TMAX,18.5,GM
1864-05-12,EZE00100082,TMAX,21.5,EZ
1864-05-12,ITE00100554,TMAX,16.8,IT
1864-05-12,ASN00066062,TMAX,17.1,AS
1864-05-12,AU000005901,TMAX,20.9,AU
1864-05-12,GM000004204,TMAX,19.0,GM
1864-05-12,UK000047811,TMAX,15.4,UK
1864-05-12,ASN00090015,TMAX,16.1,AS
1864-05-12,UK000056225,TMAX,19.7,UK
1864-05-12,SZ000006717,TMAX,1.2,SZ
1864-05-13,ITE00100550,TMAX,17.1,IT
1864-05-13,ASN00086071,TMAX,17.7,AS
1864-05-13,CA006158350,TMAX,12.8,CA
1864-05-13,EIE00101859,TMAX,16.7,EI
1864-05-13,BE000006447,TMAX,22.0,BE
1864-05-13,AGE00135039,TMAX,21.0,AG
1864-05-13,GME00125218,TMAX,20.3,GM
1864-05-13,EZE00100082,TMAX,20.1,EZ
1864-05-13,ITE00100554,TMAX,16.6,IT
1864-05-13,ASN00066062,TMAX,16.7,AS
1864-05-13,AU000005901,TMAX,15.5,AU
1864-05-13,GM000004204,TMAX,21.0,GM
1864-05-13,UK000047811,TMAX,18.6,UK
1864-05-13,ASN00090015,TMAX,16.7,AS
1864-05-13,UK000056225,TMAX,23.4,UK
1864-05-13,SZ000006717,TMAX,4.2,SZ
1864-05-14,ITE00100550,TMAX,19.5,IT
1864-05-14,ASN00086071,TMAX,16.5,AS
1864-05-14,CA006158350,TMAX,16.1,CA
1864-05-14,EIE00101859,TMAX,16.1,EI
1864-05-14,BE000006447,TMAX,19.6,BE
1864-05-14,AGE00135039,TMAX,21.5,AG
1864-05-14,GME00125218,TMAX,19.0,GM
1864-05-14,EZE00100082,TMAX,16.8,EZ
1864-05-14,ITE00100554,TMAX,16.8,IT
1864-05-14,ASN00066062,TMAX,18.2,AS
1864-05-14,AU000005901,TMAX,16.1,AU
1864-05-14,GM000004204,TMAX,20.0,GM
1864-05-14,UK000047811,TMAX,17.6,UK
1864-05-14,ASN00090015,TMAX,16.7,AS
1864-05-14,UK000056225,TMAX,24.1,UK
1864-05-14,SZ000006717,TMAX,3.1,SZ
1864-05-15,ITE00100550,TMAX,21.3,IT
1864-05-15,ASN00086071,TMAX,14.4,AS
1864-05-15,CA006158350,TMAX,18.9,CA
1864-05-15,EIE00101859,TMAX,18.3,EI
1864-05-15,BE000006447,TMAX,20.5,BE
1864-05-15,GME00125218,TMAX,21.0,GM
1864-05-15,EZE00100082,TMAX,21.6,EZ
1864-05-15,ITE00100554,TMAX,17.8,IT
1864-05-15,ASN00066062,TMAX,18.1,AS
1864-05-15,AU000005901,TMAX,21.0,AU
1864-05-15,GM000004204,TMAX,22.8,GM
1864-05-15,UK000047811,TMAX,20.9,UK
1864-05-15,UK000056225,TMAX,23.6,UK
1864-05-15,SZ000006717,TMAX,6.2,SZ
1864-05-16,ITE00100550,TMAX,23.3,IT
1864-05-16,ASN00086071,TMAX,15.5,AS
1864-05-16,CA006158350,TMAX,20.0,CA
1864-05-16,EIE00101859,TMAX,18.9,EI
1864-05-16,BE000006447,TMAX,22.6,BE
1864-05-16,GME00125218,TMAX,22.8,GM
1864-05-16,EZE00100082,TMAX,24.9,EZ
1864-05-16,ITE00100554,TMAX,24.3,IT
1864-05-16,ASN00066062,TMAX,16.6,AS
1864-05-16,AU000005901,TMAX,25.0,AU
1864-05-16,GM000004204,TMAX,23.3,GM
1864-05-16,UK000047811,TMAX,21.7,UK
1864-05-16,ASN00090015,TMAX,15.6,AS
1864-05-16,UK000056225,TMAX,25.4,UK
1864-05-16,SZ000006717,TMAX,7.2,SZ
1864-05-17,ITE00100550,TMAX,24.5,IT
1864-05-17,ASN00086071,TMAX,15.5,AS
1864-05-17,CA006158350,TMAX,23.3,CA
1864-05-17,EIE00101859,TMAX,20.6,EI
1864-05-17,BE000006447,TMAX,25.4,BE
1864-05-17,AGE00135039,TMAX,22.5,AG
1864-05-17,GME00125218,TMAX,19.9,GM
1864-05-17,EZE00100082,TMAX,21.1,EZ
1864-05-17,ITE00100554,TMAX,26.9,IT
1864-05-17,ASN00066062,TMAX,17.4,AS
1864-05-17,AU000005901,TMAX,24.8,AU
1864-05-17,GM000004204,TMAX,21.0,GM
1864-05-17,UK000047811,TMAX,22.3,UK
1864-05-17,ASN00090015,TMAX,15.6,AS
1864-05-17,UK000056225,TMAX,26.9,UK
1864-05-17,SZ000006717,TMAX,11.3,SZ
1864-05-18,ITE00100550,TMAX,24.6,IT
1864-05-18,ASN00086071,TMAX,15.6,AS
1864-05-18,CA006158350,TMAX,19.4,CA
1864-05-18,EIE00101859,TMAX,24.4,EI
1864-05-18,BE000006447,TMAX,25.9,BE
1864-05-18,AGE00135039,TMAX,20.0,AG
1864-05-18,GME00125218,TMAX,21.4,GM
1864-05-18,EZE00100082,TMAX,22.2,EZ
1864-05-18,ITE00100554,TMAX,27.2,IT
1864-05-18,ASN00066062,TMAX,16.9,AS
1864-05-18,AU000005901,TMAX,22.3,AU
1864-05-18,GM000004204,TMAX,23.1,GM
1864-05-18,UK000047811,TMAX,25.1,UK
1864-05-18,ASN00090015,TMAX,14.4,AS
1864-05-18,UK000056225,TMAX,27.5,UK
1864-05-18,SZ000006717,TMAX,10.2,SZ
1864-05-19,ITE00100550,TMAX,26.5,IT
1864-05-19,ASN00086071,TMAX,16.1,AS
1864-05-19,CA006158350,TMAX,19.4,CA
1864-05-19,EIE00101859,TMAX,23.3,EI
1864-05-19,BE000006447,TMAX,23.5,BE
1864-05-19,AGE00135039,TMAX,22.0,AG
1864-05-19,GME00125218,TMAX,21.5,GM
1864-05-19,EZE00100082,TMAX,21.9,EZ
1864-05-19,ITE00100554,TMAX,27.9,IT
1864-05-19,ASN00066062,TMAX,17.0,AS
1864-05-19,AU000005901,TMAX,26.0,AU
1864-05-19,GM000004204,TMAX,22.4,GM
1864-05-19,UK000047811,TMAX,24.4,UK
1864-05-19,ASN00090015,TMAX,18.9,AS
1864-05-19,UK000056225,TMAX,25.6,UK
1864-05-19,SZ000006717,TMAX,8.5,SZ
1864-05-20,ITE00100550,TMAX,27.0,IT
1864-05-20,ASN00086071,TMAX,13.7,AS
1864-05-20,CA006158350,TMAX,20.6,CA
1864-05-20,EIE00101859,TMAX,20.6,EI
1864-05-20,BE000006447,TMAX,22.0,BE
1864-05-20,AGE00135039,TMAX,26.0,AG
1864-05-20,GME00125218,TMAX,16.6,GM
1864-05-20,EZE00100082,TMAX,17.0,EZ
1864-05-20,ITE00100554,TMAX,28.1,IT
1864-05-20,ASN00066062,TMAX,17.2,AS
1864-05-20,AU000005901,TMAX,17.5,AU
1864-05-20,GM000004204,TMAX,18.8,GM
1864-05-20,UK000047811,TMAX,19.1,UK
1864-05-20,ASN00090015,TMAX,17.2,AS
1864-05-20,UK000056225,TMAX,18.0,UK
1864-05-20,SZ000006717,TMAX,8.7,SZ
1864-05-21,ITE00100550,TMAX,26.4,IT
1864-05-21,ASN00086071,TMAX,16.3,AS
1864-05-21,CA006158350,TMAX,26.1,CA
1864-05-21,EIE00101859,TMAX,21.1,EI
1864-05-21,BE000006447,TMAX,17.9,BE
1864-05-21,AGE00135039,TMAX,23.0,AG
1864-05-21,GME00125218,TMAX,21.6,GM
1864-05-21,EZE00100082,TMAX,23.0,EZ
1864-05-21,ITE00100554,TMAX,26.6,IT
1864-05-21,ASN00066062,TMAX,19.8,AS
1864-05-21,AU000005901,TMAX,23.3,AU
1864-05-21,GM000004204,TMAX,24.4,GM
1864-05-21,UK000047811,TMAX,17.0,UK
1864-05-21,ASN00090015,TMAX,17.2,AS
1864-05-21,UK000056225,TMAX,20.6,UK
1864-05-21,SZ000006717,TMAX,9.2,SZ
1864-05-22,ITE00100550,TMAX,22.9,IT
1864-05-22,ASN00086071,TMAX,18.5,AS
1864-05-22,CA006158350,TMAX,19.4,CA
1864-05-22,EIE00101859,TMAX,20.0,EI
1864-05-22,BE000006447,TMAX,17.3,BE
1864-05-22,GME00125218,TMAX,15.1,GM
1864-05-22,EZE00100082,TMAX,15.2,EZ
1864-05-22,ITE00100554,TMAX,25.6,IT
1864-05-22,ASN00066062,TMAX,17.8,AS
1864-05-22,AU000005901,TMAX,23.0,AU
1864-05-22,GM000004204,TMAX,15.8,GM
1864-05-22,UK000047811,TMAX,17.9,UK
1864-05-22,ASN00090015,TMAX,19.4,AS
1864-05-22,UK000056225,TMAX,15.5,UK
1864-05-22,SZ000006717,TMAX,4.1,SZ
1864-05-23,ITE00100550,TMAX,23.8,IT
1864-05-23,ASN00086071,TMAX,18.5,AS
1864-05-23,CA006158350,TMAX,16.7,CA
1864-05-23,EIE00101859,TMAX,18.9,EI
1864-05-23,BE000006447,TMAX,13.3,BE
1864-05-23,AGE00135039,TMAX,25.0,AG
1864-05-23,GME00125218,TMAX,12.4,GM
1864-05-23,EZE00100082,TMAX,16.3,EZ
1864-05-23,ITE00100554,TMAX,27.1,IT
1864-05-23,ASN00066062,TMAX,17.2,AS
1864-05-23,AU000005901,TMAX,21.6,AU
1864-05-23,GM000004204,TMAX,13.5,GM
1864-05-23,UK000047811,TMAX,14.3,UK
1864-05-23,ASN00090015,TMAX,19.4,AS
1864-05-23,UK000056225,TMAX,16.0,UK
1864-05-23,SZ000006717,TMAX,4.8,SZ
1864-05-24,ITE00100550,TMAX,20.6,IT
1864-05-24,ASN00086071,TMAX,19.4,AS
1864-05-24,CA006158350,TMAX,22.2,CA
1864-05-24,EIE00101859,TMAX,20.0,EI
1864-05-24,BE000006447,TMAX,14.3,BE
1864-05-24,AGE00135039,TMAX,23.5,AG
1864-05-24,GME00125218,TMAX,7.5,GM
1864-05-24,EZE00100082,TMAX,9.9,EZ
1864-05-24,ITE00100554,TMAX,26.0,IT
1864-05-24,ASN00066062,TMAX,17.8,AS
1864-05-24,AU000005901,TMAX,13.5,AU
1864-05-24,GM000004204,TMAX,12.3,GM
1864-05-24,UK000047811,TMAX,17.0,UK
1864-05-24,ASN00090015,TMAX,21.1,AS
1864-05-24,UK000056225,TMAX,17.7,UK
1864-05-24,SZ000006717,TMAX,1.8,SZ
1864-05-25,ITE00100550,TMAX,22.3,IT
1864-05-25,ASN00086071,TMAX,16.8,AS
1864-05-25,CA006158350,TMAX,20.6,CA
1864-05-25,EIE00101859,TMAX,21.1,EI
1864-05-25,BE000006447,TMAX,16.9,BE
1864-05-25,AGE00135039,TMAX,23.0,AG
1864-05-25,GME00125218,TMAX,8.3,GM
1864-05-25,EZE00100082,TMAX,13.9,EZ
1864-05-25,ITE00100554,TMAX,21.0,IT
1864-05-25,ASN00066062,TMAX,17.8,AS
1864-05-25,AU000005901,TMAX,17.9,AU
1864-05-25,GM000004204,TMAX,11.1,GM
1864-05-25,UK000047811,TMAX,14.4,UK
1864-05-25,ASN00090015,TMAX,13.3,AS
1864-05-25,UK000056225,TMAX,13.1,UK
1864-05-25,SZ000006717,TMAX,5.2,SZ
1864-05-26,ITE00100550,TMAX,23.4,IT
1864-05-26,ASN00086071,TMAX,16.1,AS
1864-05-26,CA006158350,TMAX,19.4,CA
1864-05-26,EIE00101859,TMAX,21.7,EI
1864-05-26,BE000006447,TMAX,13.1,BE
1864-05-26,AGE00135039,TMAX,25.0,AG
1864-05-26,GME00125218,TMAX,10.6,GM
1864-05-26,EZE00100082,TMAX,11.0,EZ
1864-05-26,ITE00100554,TMAX,23.8,IT
1864-05-26,ASN00066062,TMAX,18.4,AS
1864-05-26,AU000005901,TMAX,17.8,AU
1864-05-26,GM000004204,TMAX,10.1,GM
1864-05-26,UK000047811,TMAX,14.8,UK
1864-05-26,ASN00090015,TMAX,14.4,AS
1864-05-26,UK000056225,TMAX,17.7,UK
1864-05-26,SZ000006717,TMAX,5.0,SZ
1864-05-27,ITE00100550,TMAX,18.3,IT
1864-05-27,ASN00086071,TMAX,17.1,AS
1864-05-27,CA006158350,TMAX,23.3,CA
1864-05-27,EIE00101859,TMAX,21.1,EI
1864-05-27,BE000006447,TMAX,15.3,BE
1864-05-27,AGE00135039,TMAX,26.5,AG
1864-05-27,GME00125218,TMAX,11.8,GM
1864-05-27,EZE00100082,TMAX,11.3,EZ
1864-05-27,ITE00100554,TMAX,14.3,IT
1864-05-27,ASN00066062,TMAX,20.2,AS
1864-05-27,AU000005901,TMAX,15.4,AU
1864-05-27,GM000004204,TMAX,12.4,GM
1864-05-27,UK000047811,TMAX,14.8,UK
1864-05-27,ASN00090015,TMAX,15.6,AS
1864-05-27,UK000056225,TMAX,17.9,UK
1864-05-27,SZ000006717,TMAX,-0.1,SZ
1864-05-28,ITE00100550,TMAX,20.9,IT
1864-05-28,ASN00086071,TMAX,13.7,AS
1864-05-28,CA006158350,TMAX,15.0,CA
1864-05-28,EIE00101859,TMAX,20.6,EI
1864-05-28,BE000006447,TMAX,16.4,BE
1864-05-28,AGE00135039,TMAX,25.5,AG
1864-05-28,GME00125218,TMAX,10.0,GM
1864-05-28,EZE00100082,TMAX,11.9,EZ
1864-05-28,ITE00100554,TMAX,22.2,IT
1864-05-28,ASN00066062,TMAX,20.3,AS
1864-05-28,AU000005901,TMAX,18.8,AU
1864-05-28,GM000004204,TMAX,10.9,GM
1864-05-28,UK000047811,TMAX,15.5,UK
1864-05-28,ASN00090015,TMAX,15.6,AS
1864-05-28,UK000056225,TMAX,13.3,UK
1864-05-28,SZ000006717,TMAX,2.4,SZ
1864-05-29,ITE00100550,TMAX,21.1,IT
1864-05-29,ASN00086071,TMAX,14.9,AS
1864-05-29,CA006158350,TMAX,15.0,CA
1864-05-29,EIE00101859,TMAX,20.0,EI
1864-05-29,BE000006447,TMAX,16.0,BE
1864-05-29,GME00125218,TMAX,14.1,GM
1864-05-29,EZE00100082,TMAX,16.8,EZ
1864-05-29,ITE00100554,TMAX,23.6,IT
1864-05-29,ASN00066062,TMAX,15.0,AS
1864-05-29,AU000005901,TMAX,19.8,AU
1864-05-29,GM000004204,TMAX,17.0,GM
1864-05-29,UK000047811,TMAX,12.7,UK
1864-05-29,ASN00090015,TMAX,20.0,AS
1864-05-29,UK000056225,TMAX,16.2,UK
1864-05-29,SZ000006717,TMAX,5.2,SZ
1864-05-30,ITE00100550,TMAX,24.8,IT
1864-05-30,ASN00086071,TMAX,16.1,AS
1864-05-30,CA006158350,TMAX,16.1,CA
1864-05-30,EIE00101859,TMAX,18.9,EI
1864-05-30,BE000006447,TMAX,20.4,BE
1864-05-30,AGE00135039,TMAX,27.0,AG
1864-05-30,GME00125218,TMAX,11.9,GM
1864-05-30,EZE00100082,TMAX,11.6,EZ
1864-05-30,ITE00100554,TMAX,26.9,IT
1864-05-30,ASN00066062,TMAX,16.4,AS
1864-05-30,AU000005901,TMAX,21.8,AU
1864-05-30,GM000004204,TMAX,11.9,GM
1864-05-30,UK000047811,TMAX,13.8,UK
1864-05-30,ASN00090015,TMAX,15.0,AS
1864-05-30,UK000056225,TMAX,10.8,UK
1864-05-30,SZ000006717,TMAX,7.0,SZ
1864-05-31,ITE00100550,TMAX,23.8,IT
1864-05-31,ASN00086071,TMAX,14.9,AS
1864-05-31,CA006158350,TMAX,23.9,CA
1864-05-31,EIE00101859,TMAX,20.0,EI
1864-05-31,BE000006447,TMAX,22.0,BE
1864-05-31,AGE00135039,TMAX,29.0,AG
1864-05-31,GME00125218,TMAX,21.0,GM
1864-05-31,EZE00100082,TMAX,21.7,EZ
1864-05-31,ITE00100554,TMAX,21.6,IT
1864-05-31,ASN00066062,TMAX,16.8,AS
1864-05-31,AU000005901,TMAX,25.1,AU
1864-05-31,GM000004204,TMAX,22.8,GM
1864-05-31,UK000047811,TMAX,13.8,UK
1864-05-31,ASN00090015,TMAX,16.7,AS
1864-05-31,UK000056225,TMAX,16.6,UK
1864-05-31,SZ000006717,TMAX,2.2,SZ
1864-06-01,ITE00100550,TMAX,21.3,IT
1864-06-01,ASN00086071,TMAX,14.9,AS
1864-06-01,CA006158350,TMAX,17.2,CA
1864-06-01,EIE00101859,TMAX,19.4,EI
1864-06-01,BE000006447,TMAX,17.0,BE
1864-06-01,AGE00135039,TMAX,27.5,AG
1864-06-01,GME00125218,TMAX,20.5,GM
1864-06-01,EZE00100082,TMAX,23.9,EZ
1864-06-01,ITE00100554,TMAX,19.7,IT
1864-06-01,ASN00066062,TMAX,15.5,AS
1864-06-01,AU000005901,TMAX,27.1,AU
1864-06-01,GM000004204,TMAX,23.6,GM
1864-06-01,UK000047811,TMAX,14.2,UK
1864-06-01,ASN00090015,TMAX,16.7,AS
1864-06-01,UK000056225,TMAX,17.8,UK
1864-06-01,SZ000006717,TMAX,2.7,SZ
1864-06-02,ITE00100550,TMAX,20.4,IT
1864-06-02,ASN00086071,TMAX,14.1,AS
1864-06-02,CA006158350,TMAX,17.2,CA
1864-06-02,EIE00101859,TMAX,20.0,EI
1864-06-02,BE000006447,TMAX,16.9,BE
1864-06-02,AGE00135039,TMAX,27.5,AG
1864-06-02,GME00125218,TMAX,14.8,GM
1864-06-02,EZE00100082,TMAX,23.0,EZ
1864-06-02,ITE00100554,TMAX,16.8,IT
1864-06-02,ASN00066062,TMAX,15.6,AS
1864-06-02,AU000005901,TMAX,27.9,AU
1864-06-02,GM000004204,TMAX,18.4,GM
1864-06-02,UK000047811,TMAX,14.6,UK
1864-06-02,ASN00090015,TMAX,13.9,AS
1864-06-02,UK000056225,TMAX,15.1,UK
1864-06-02,SZ000006717,TMAX,2.2,SZ
1864-06-03,ITE00100550,TMAX,28.0,IT
1864-06-03,ASN00086071,TMAX,15.1,AS
1864-06-03,CA006158350,TMAX,17.8,CA
1864-06-03,EIE00101859,TMAX,21.1,EI
1864-06-03,BE000006447,TMAX,19.5,BE
1864-06-03,AGE00135039,TMAX,27.0,AG
1864-06-03,GME00125218,TMAX,14.8,GM
1864-06-03,EZE00100082,TMAX,18.5,EZ
1864-06-03,ITE00100554,TMAX,27.3,IT
1864-06-03,ASN00066062,TMAX,19.8,AS
1864-06-03,AU000005901,TMAX,19.6,AU
1864-06-03,GM000004204,TMAX,16.1,GM
1864-06-03,UK000047811,TMAX,14.8,UK
1864-06-03,ASN00090015,TMAX,15.6,AS
1864-06-03,UK000056225,TMAX,18.5,UK
1864-06-03,SZ000006717,TMAX,7.4,SZ
1864-06-04,ITE00100550,TMAX,27.0,IT
1864-06-04,ASN00086071,TMAX,16.3,AS
1864-06-04,CA006158350,TMAX,21.1,CA
1864-06-04,EIE00101859,TMAX,20.6,EI
1864-06-04,BE000006447,TMAX,19.8,BE
1864-06-04,AGE00135039,TMAX,24.5,AG
1864-06-04,GME00125218,TMAX,16.4,GM
1864-06-04,EZE00100082,TMAX,24.6,EZ
1864-06-04,ITE00100554,TMAX,27.2,IT
1864-06-04,ASN00066062,TMAX,18.9,AS
1864-06-04,AU000005901,TMAX,24.5,AU
1864-06-04,GM000004204,TMAX,23.0,GM
1864-06-04,UK000047811,TMAX,16.3,UK
1864-06-04,ASN00090015,TMAX,16.7,AS
1864-06-04,UK000056225,TMAX,19.5,UK
1864-06-04,SZ000006717,TMAX,9.1,SZ
1864-06-05,ITE00100550,TMAX,28.8,IT
1864-06-05,ASN00086071,TMAX,14.5,AS
1864-06-05,CA006158350,TMAX,20.0,CA
1864-06-05,EIE00101859,TMAX,20.0,EI
1864-06-05,BE000006447,TMAX,20.6,BE
1864-06-05,GME00125218,TMAX,19.3,GM
1864-06-05,EZE00100082,TMAX,22.1,EZ
1864-06-05,ITE00100554,TMAX,30.9,IT
1864-06-05,ASN00066062,TMAX,18.3,AS
1864-06-05,AU000005901,TMAX,27.3,AU
1864-06-05,GM000004204,TMAX,19.9,GM
1864-06-05,UK000047811,TMAX,16.8,UK
1864-06-05,ASN00090015,TMAX,13.9,AS
1864-06-05,UK000056225,TMAX,22.3,UK
1864-06-05,SZ000006717,TMAX,9.2,SZ
1864-06-06,ITE00100550,TMAX,29.6,IT
1864-06-06,ASN00086071,TMAX,12.1,AS
1864-06-06,CA006158350,TMAX,17.2,CA
1864-06-06,EIE00101859,TMAX,19.4,EI
1864-06-06,BE000006447,TMAX,20.4,BE
1864-06-06,AGE00135039,TMAX,24.5,AG
1864-06-06,GME00125218,TMAX,20.8,GM
1864-06-06,EZE00100082,TMAX,24.5,EZ
1864-06-06,ITE00100554,TMAX,29.9,IT
1864-06-06,ASN00066062,TMAX,15.6,AS
1864-06-06,AU000005901,TMAX,25.8,AU
1864-06-06,GM000004204,TMAX,22.6,GM
1864-06-06,UK000047811,TMAX,17.8,UK
1864-06-06,ASN00090015,TMAX,14.2,AS
1864-06-06,UK000056225,TMAX,23.1,UK
1864-06-06,SZ000006717,TMAX,10.9,SZ
1864-06-07,ITE00100550,TMAX,27.3,IT
1864-06-07,ASN00086071,TMAX,15.6,AS
